Timestamp,age_group,gender,academic_level,university_type,prior_residence,living_arrangement,sleep_duration,employment_type,meal_skipping,commute_time,internet_quality,study_space_quality,current_gpa,study_routine,attendance,academic_overwhelm,family_income,scholarship,personal_income,academic_resource_access,study_material_satisfaction,dropout_intention_score,risk_class
2025-06-14 08:35:28.235,21–23,Male,Undergraduate (Year 2–4),Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,5–6 hours,"Yes, Part-time/Full-time Job",1–2 times/week,>1 hour,3,Yes - Quiet (4),>3.5,Sporadically (no fixed schedule),50–75%,Never,">100,000",No,">10,000 BDT","Yes, Weekly",4,2,Low Risk
2025-06-15 23:33:25.882,21–23,Male,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,7–8 hours,"Yes, Tuition/Coaching",3–4 times/week,30–60 minutes,3,Yes - Very noisy (1),2.5–3.0,"Regularly throughout the course (e.g., weekly)",>75%,Sometimes,"50,001–100,000","Yes, Private/Donor-Funded","5,000–10,000 BDT","Yes, Weekly",3,2,Low Risk
2025-06-15 23:33:36.968,21–23,Female,Masters,Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,7–8 hours,"Yes, Tuition/Coaching",1–2 times/week,<30 minutes,1,No dedicated study space,2.5–3.0,"Regularly throughout the course (e.g., weekly)",<50%,Rarely,"50,001–100,000","Yes, Government Scholarship","<5,000 BDT","Yes, Daily",3,3,Moderate Risk
2025-06-15 23:34:18.611,24+,Female,Masters,Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,7–8 hours,"Yes, Part-time/Full-time Job",3–4 times/week,30–60 minutes,4,Yes - Noisy (2),3.1–3.5,Sporadically (no fixed schedule),>75%,Sometimes,">100,000","Yes, University Merit-Based","<5,000 BDT","Yes, Rarely",4,4,High Risk
2025-06-15 23:34:35.495,21–23,Male,Undergraduate (Year 2–4),Private University,"Suburban area (e.g., Gazipur, Savar, Tongi)",Home or Hostels,5–6 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,30–60 minutes,3,Yes - Moderate noise (3),3.1–3.5,Sporadically (no fixed schedule),>75%,Often,">100,000","Yes, Private/Donor-Funded","<5,000 BDT","Yes, Daily",3,5,High Risk
2025-06-15 23:34:47.245,24+,Female,Masters,Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Part-time/Full-time Job",Daily,<30 minutes,3,Yes - Moderate noise (3),2.5–3.0,Only before exams,50–75%,Sometimes,"50,001–100,000",No,">10,000 BDT",No access,2,4,High Risk
2025-06-15 23:35:06.606,21–23,Female,Masters,Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,>8 hours,No,Never,30–60 minutes,3,No dedicated study space,<2.5,"Regularly throughout the course (e.g., weekly)",<50%,Rarely,"50,001–100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",3,1,Low Risk
2025-06-15 23:35:29.341,21–23,Female,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,>8 hours,"Yes, Part-time/Full-time Job",3–4 times/week,30–60 minutes,4,Yes - Quiet (4),3.1–3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"20,000–50,000","Yes, University Merit-Based",No personal income,"Yes, Daily",3,1,Low Risk
2025-06-15 23:35:42.018,24+,Female,Masters,Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),<5 hours,No,Never,<30 minutes,1,No dedicated study space,2.5–3.0,Only before exams,50–75%,Sometimes,"<20,000",No,No personal income,No access,1,1,Low Risk
2025-06-15 23:35:55.136,21–23,Female,Masters,National University / Affiliated College,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),<5 hours,"Yes, Part-time/Full-time Job",3–4 times/week,<30 minutes,4,Yes - Moderate noise (3),>3.5,Sporadically (no fixed schedule),>75%,Sometimes,"50,001–100,000","Yes, Private/Donor-Funded","5,000–10,000 BDT","Yes, Weekly",5,4,High Risk
2025-06-15 23:36:22.144,21–23,Male,Undergraduate (Year 1),Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),<5 hours,No,Never,30–60 minutes,2,Yes - Noisy (2),3.1–3.5,"Regularly throughout the course (e.g., weekly)",>75%,Sometimes,"20,000–50,000","Yes, Government Scholarship","<5,000 BDT","Yes, Daily",3,3,Moderate Risk
2025-06-15 23:36:37.163,17–20,Female,Undergraduate (Year 1),National University / Affiliated College,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,<5 hours,"Yes, Tuition/Coaching",1–2 times/week,30–60 minutes,3,Yes - Noisy (2),>3.5,"Regularly throughout the course (e.g., weekly)",>75%,Sometimes,"50,001–100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",4,5,High Risk
2025-06-15 23:37:23.428,24+,Female,Masters,National University / Affiliated College,"Suburban area (e.g., Gazipur, Savar, Tongi)",Home or Hostels,5–6 hours,"Yes, Tuition/Coaching",3–4 times/week,>1 hour,4,No dedicated study space,<2.5,Only before exams,50–75%,Rarely,"50,001–100,000","Yes, University Merit-Based","<5,000 BDT",No access,2,5,High Risk
2025-06-15 23:37:25.056,24+,Male,Masters,Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Tuition/Coaching",1–2 times/week,30–60 minutes,3,Yes - Very quiet (5),>3.5,Sporadically (no fixed schedule),>75%,Always,">100,000","Yes, Private/Donor-Funded","5,000–10,000 BDT","Yes, Weekly",5,5,High Risk
2025-06-15 23:38:04.797,24+,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),>8 hours,No,Never,<30 minutes,1,No dedicated study space,3.1–3.5,Only before exams,50–75%,Sometimes,">100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Rarely",4,1,Low Risk
2025-06-15 23:38:18.299,21–23,Female,Masters,Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,<5 hours,No,Never,<30 minutes,2,Yes - Very noisy (1),<2.5,Only before exams,<50%,Always,"<20,000",No,No personal income,No access,1,5,High Risk
2025-06-15 23:39:04.468,21–23,Female,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,30–60 minutes,2,Yes - Very noisy (1),2.5–3.0,Only before exams,<50%,Rarely,"20,000–50,000","Yes, University Merit-Based","<5,000 BDT","Yes, Weekly",2,5,High Risk
2025-06-15 23:39:15.282,17–20,Female,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Tuition/Coaching",Daily,<30 minutes,1,No dedicated study space,<2.5,Only before exams,<50%,Always,"<20,000","Yes, Government Scholarship",No personal income,No access,1,5,High Risk
2025-06-15 23:39:25.863,24+,Female,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),>8 hours,"Yes, Tuition/Coaching",1–2 times/week,<30 minutes,1,Yes - Very noisy (1),2.5–3.0,Only before exams,50–75%,Rarely,"20,000–50,000",No,"5,000–10,000 BDT","Yes, Weekly",4,4,High Risk
2025-06-15 23:39:59.481,21–23,Female,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),<5 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,30–60 minutes,2,No dedicated study space,2.5–3.0,"Regularly throughout the course (e.g., weekly)",50–75%,Rarely,"50,001–100,000","Yes, University Merit-Based",">10,000 BDT","Yes, Weekly",3,4,High Risk
2025-06-15 23:40:07.465,17–20,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),<5 hours,No,Never,<30 minutes,1,Yes - Moderate noise (3),3.1–3.5,Only before exams,50–75%,Often,"50,001–100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Rarely",4,3,Moderate Risk
2025-06-15 23:41:00.168,17–20,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,<5 hours,"Yes, Part-time/Full-time Job",1–2 times/week,<30 minutes,3,Yes - Very quiet (5),>3.5,"Regularly throughout the course (e.g., weekly)",>75%,Never,">100,000","Yes, Government Scholarship",">10,000 BDT","Yes, Rarely",3,2,Low Risk
2025-06-15 23:41:08.649,24+,Female,Masters,Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,<5 hours,No,Never,<30 minutes,3,Yes - Quiet (4),2.5–3.0,Only before exams,<50%,Rarely,"20,000–50,000","Yes, University Merit-Based","<5,000 BDT","Yes, Weekly",3,2,Low Risk
2025-06-15 23:41:43.206,21–23,Male,Undergraduate (Year 2–4),Private University,"Suburban area (e.g., Gazipur, Savar, Tongi)",University Residence (Halls),7–8 hours,"Yes, Part-time/Full-time Job",1–2 times/week,>1 hour,3,Yes - Very noisy (1),3.1–3.5,Sporadically (no fixed schedule),50–75%,Sometimes,">100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",3,4,High Risk
2025-06-15 23:42:33.920,21–23,Female,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,7–8 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,30–60 minutes,3,Yes - Noisy (2),3.1–3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"20,000–50,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",2,4,High Risk
2025-06-15 23:42:58.015,17–20,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),5–6 hours,No,Never,<30 minutes,1,No dedicated study space,3.1–3.5,Only before exams,50–75%,Rarely,"20,000–50,000","Yes, University Merit-Based","<5,000 BDT","Yes, Weekly",3,2,Low Risk
2025-06-15 23:43:28.593,21–23,Female,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,7–8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,30–60 minutes,3,Yes - Very noisy (1),>3.5,Sporadically (no fixed schedule),>75%,Always,">100,000","Yes, Private/Donor-Funded",">10,000 BDT","Yes, Rarely",3,3,Moderate Risk
2025-06-15 23:43:53.210,21–23,Male,Undergraduate (Year 2–4),Public University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,<30 minutes,3,Yes - Noisy (2),3.1–3.5,Only before exams,50–75%,Rarely,"50,001–100,000","Yes, Government Scholarship","<5,000 BDT","Yes, Weekly",3,4,High Risk
2025-06-15 23:44:19.049,24+,Male,Masters,Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,>8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,>1 hour,3,Yes - Very noisy (1),3.1–3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"50,001–100,000","Yes, Government Scholarship",">10,000 BDT","Yes, Daily",2,5,High Risk
2025-06-15 23:44:23.217,21–23,Male,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,5–6 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,30–60 minutes,2,Yes - Quiet (4),3.1–3.5,Sporadically (no fixed schedule),50–75%,Rarely,"50,001–100,000","Yes, Private/Donor-Funded","5,000–10,000 BDT","Yes, Weekly",3,3,Moderate Risk
2025-06-15 23:44:42.574,21–23,Male,Undergraduate (Year 2–4),Private University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),>8 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,30–60 minutes,3,Yes - Moderate noise (3),3.1–3.5,Sporadically (no fixed schedule),50–75%,Sometimes,">100,000","Yes, University Merit-Based","<5,000 BDT","Yes, Rarely",4,4,High Risk
2025-06-15 23:45:16.054,21–23,Male,Undergraduate (Year 2–4),Public University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),>8 hours,"Yes, Part-time/Full-time Job",3–4 times/week,>1 hour,5,Yes - Very quiet (5),>3.5,Sporadically (no fixed schedule),>75%,Sometimes,">100,000","Yes, Private/Donor-Funded",">10,000 BDT","Yes, Rarely",5,5,High Risk
2025-06-15 23:45:32.944,17–20,Female,Undergraduate (Year 1),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,<5 hours,"Yes, Tuition/Coaching",Daily,<30 minutes,1,Yes - Very noisy (1),<2.5,Sporadically (no fixed schedule),>75%,Rarely,"50,001–100,000","Yes, Private/Donor-Funded","5,000–10,000 BDT","Yes, Weekly",3,5,High Risk
2025-06-15 23:46:51.773,21–23,Female,Undergraduate (Year 2–4),National University / Affiliated College,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,30–60 minutes,2,Yes - Moderate noise (3),>3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Rarely,"50,001–100,000","Yes, Government Scholarship","<5,000 BDT","Yes, Rarely",1,3,Moderate Risk
2025-06-15 23:47:44.993,21–23,Female,Undergraduate (Year 2–4),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),<5 hours,"Yes, Tuition/Coaching",3–4 times/week,30–60 minutes,2,Yes - Moderate noise (3),>3.5,"Regularly throughout the course (e.g., weekly)",>75%,Always,">100,000","Yes, University Merit-Based","5,000–10,000 BDT",No access,1,1,Low Risk
2025-06-15 23:48:32.712,17–20,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",3–4 times/week,30–60 minutes,5,Yes - Moderate noise (3),>3.5,"Regularly throughout the course (e.g., weekly)",>75%,Rarely,"50,001–100,000","Yes, Private/Donor-Funded",">10,000 BDT","Yes, Daily",2,2,Low Risk
2025-06-15 23:48:50.242,21–23,Female,Undergraduate (Year 2–4),Public University,"Suburban area (e.g., Gazipur, Savar, Tongi)",University Residence (Halls),5–6 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,>1 hour,4,Yes - Noisy (2),3.1–3.5,Sporadically (no fixed schedule),>75%,Sometimes,"20,000–50,000","Yes, Government Scholarship","<5,000 BDT","Yes, Daily",2,2,Low Risk
2025-06-15 23:49:45.787,21–23,Female,Undergraduate (Year 2–4),Public University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,<5 hours,"Yes, Tuition/Coaching",1–2 times/week,>1 hour,2,Yes - Moderate noise (3),3.1–3.5,Only before exams,50–75%,Sometimes,"50,001–100,000","Yes, University Merit-Based",">10,000 BDT","Yes, Weekly",3,1,Low Risk
2025-06-15 23:50:33.464,24+,Female,Masters,Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,>8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,<30 minutes,5,Yes - Moderate noise (3),>3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"50,001–100,000","Yes, University Merit-Based",">10,000 BDT","Yes, Rarely",5,5,High Risk
2025-06-15 23:50:46.538,24+,Female,Undergraduate (Year 2–4),Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,>1 hour,4,Yes - Very noisy (1),>3.5,Sporadically (no fixed schedule),>75%,Sometimes,">100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",3,3,Moderate Risk
2025-06-15 23:51:42.546,24+,Female,Undergraduate (Year 2–4),Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Tuition/Coaching",1–2 times/week,30–60 minutes,3,Yes - Noisy (2),3.1–3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Always,"20,000–50,000","Yes, Private/Donor-Funded",">10,000 BDT","Yes, Weekly",4,5,High Risk
2025-06-15 23:51:55.388,17–20,Female,Masters,Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,>1 hour,3,Yes - Very noisy (1),3.1–3.5,Sporadically (no fixed schedule),50–75%,Sometimes,">100,000","Yes, University Merit-Based","5,000–10,000 BDT","Yes, Weekly",3,2,Low Risk
2025-06-15 23:52:27.327,24+,Female,Masters,National University / Affiliated College,"Suburban area (e.g., Gazipur, Savar, Tongi)",Home or Hostels,>8 hours,"Yes, Part-time/Full-time Job",Daily,<30 minutes,1,No dedicated study space,<2.5,Only before exams,<50%,Never,"20,000–50,000",No,No personal income,No access,1,1,Low Risk
2025-06-15 23:52:40.468,21–23,Female,Undergraduate (Year 2–4),Private University,"Suburban area (e.g., Gazipur, Savar, Tongi)",Home or Hostels,>8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,30–60 minutes,3,Yes - Very noisy (1),2.5–3.0,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"20,000–50,000","Yes, Private/Donor-Funded",">10,000 BDT","Yes, Rarely",2,5,High Risk
2025-06-15 23:52:43.020,21–23,Female,Undergraduate (Year 2–4),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),7–8 hours,"Yes, Freelancing (e.g., online work)",1–2 times/week,<30 minutes,4,Yes - Quiet (4),3.1–3.5,"Regularly throughout the course (e.g., weekly)",>75%,Sometimes,"50,001–100,000",No,"5,000–10,000 BDT","Yes, Weekly",4,2,Low Risk
2025-06-15 23:53:38.527,21–23,Female,Undergraduate (Year 1),Private University,"Rural area (e.g., village, upazila outside major cities)",Home or Hostels,>8 hours,"Yes, Part-time/Full-time Job",3–4 times/week,>1 hour,3,Yes - Moderate noise (3),>3.5,Sporadically (no fixed schedule),>75%,Often,"50,001–100,000","Yes, Government Scholarship","5,000–10,000 BDT","Yes, Weekly",3,1,Low Risk
2025-06-15 23:54:21.294,17–20,Male,Undergraduate (Year 1),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),<5 hours,No,Never,<30 minutes,3,No dedicated study space,3.1–3.5,"Regularly throughout the course (e.g., weekly)",50–75%,Sometimes,"50,001–100,000","Yes, Government Scholarship","<5,000 BDT","Yes, Daily",2,4,High Risk
2025-06-15 23:56:04.583,21–23,Female,Undergraduate (Year 2–4),Public University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),5–6 hours,"Yes, Tuition/Coaching",1–2 times/week,<30 minutes,1,Yes - Moderate noise (3),3.1–3.5,Sporadically (no fixed schedule),>75%,Always,"20,000–50,000",No,"<5,000 BDT",No access,1,3,Moderate Risk
2025-06-16 00:08:07.088,21–23,Female,Undergraduate (Year 1),Private University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",Home or Hostels,5–6 hours,"Yes, Tuition/Coaching",3–4 times/week,>1 hour,3,Yes - Moderate noise (3),>3.5,Sporadically (no fixed schedule),50–75%,Sometimes,"50,001–100,000",No,"<5,000 BDT","Yes, Rarely",3,3,Moderate Risk
2025-06-16 23:49:34.795,21–23,Male,Undergraduate (Year 2–4),Public University,"Urban area (e.g., Dhaka, Chittagong, Sylhet)",University Residence (Halls),5–6 hours,"Yes, Tuition/Coaching",1–2 times/week,30–60 minutes,3,Yes - Moderate noise (3),3.1–3.5,Only before exams,>75%,Sometimes,"20,000–50,000",No,No personal income,"Yes, Daily",4,3,Moderate Risk
2025-07-03 13:31:26.964,24+,Male,Masters,Public University,"Rural area (e.g., village, upazila outside major cities)",University Residence (Halls),7–8 hours,"Yes, Part-time/Full-time Job",1–2 times/week,<30 minutes,4,Yes - Moderate noise (3),>3.5,Only before exams,>75%,Often,"50,001–100,000","Yes, Government Scholarship","5,000–10,000 BDT","Yes, Rarely",4,1,Low Risk
